scrapedate,lastupdated,stateagency,facility,fac_city,fac_state,facilitytype,fac_inc_positive,fac_inc_active,fac_inc_recovered,fac_inc_deaths,fac_staff_positive,fac_staff_active,fac_staff_recovered,fac_staff_deaths,fac_inc_tested,fac_inc_pending,fac_inc_positivetests,fac_staff_vaccinated,fac_inc_vaccinated,sum_inc_population,sum_inc_population_bopmanaged,sum_inc_population_community,sum_staff_population,facility_bjs,fac_address,fac_zip,fac_facilitytype,sum_inc_pop,sum_inc_positive,sum_inc_deaths,sum_inc_tested,sum_inc_pop_bopmanaged,sum_inc_pop_community,sum_staff_deaths,sum_staff_positive,sum_staff_pop,match,bjs_fac_state,bjs_fac_id,bjs_fac_id2,bjs_fac_name,bjs_fac_address1,bjs_fac_city,bjs_fac_stateab,bjs_fac_zip1,bjs_fac_gender,bjs_fac_security,bjs_fac_leave,bjs_fac_operator,bjs_fac_malepop,bjs_fac_femalepop,bjs_fac_linked,bjs_fac_linkTexast,bjs_fac_changeuse,bjs_fac_changeclose,bjs_fac_notes,bjs_fac_notes2,oldnew
07/02/2020,,BOP,La Tuna FCI,Anthony,Texas,,0,0,0,0,8,4,TRUE,0,TRUE,TRUE,,,,,,,,LA TUNA FCI,8500 DONIPHAN ROAD,79821,,,7229,94,TRUE,,,1,748,,in BJS (matched),Texas,4.46072E+20,4.46072E+20,LA TUNA FCI,8500 DONIPHAN ROAD,ANTHONY,Texas,79821,Males only,Minimum/low,None,Federal Bureau of Prisons,1332,,Yes,La Tuna-Camp & La Tuna-FSL,No,No,,||,old
07/02/2020,,BOP,MID-VALLEY HOUSE (RRC),,Texas,,2,,,,,,,,TRUE,TRUE,,,,,,,,,"2520 S. Expressway 281 Edinburg,Texas 78539",78539,,,7229,94,TRUE,,,1,748,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/02/2020,,BOP,REALITY HOUSE GEO (RRC),,Texas,,1,,,,,,,,TRUE,TRUE,,,,,,,,,"5965 N. Expressway 77/83 Brownsville,Texas 78520",78520,,,7229,94,TRUE,,,1,748,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/02/2020,,BOP,Reeves I & II CI,Pecos,Texas,,,,,,,,,,,,,,,,,,,,"98 WEST COUNTY ROAD #204 PECOS, Texas 79772",79772,,,7229,94,TRUE,,,1,748,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/02/2020,,BOP,Seagoville FCI,Seagoville,Texas,,111,111,0,0,3,3,0,0,TRUE,TRUE,,,,,,,,SEAGOVILLE FCI,2113 NORTH HWY 175,75159,,,7229,94,TRUE,,,1,748,,in BJS (matched),Texas,4.46058E+20,4.46058E+20,SEAGOVILLE FCI,2113 NORTH HWY 175,SEAGOVILLE,Texas,75159,Males only,Minimum/low,None,Federal Bureau of Prisons,1799,,Yes,Seagoville-Camp||,No,No,,This facility has an administrative detention center.,old
07/02/2020,,BOP,South Central RO,Grand Prairie,Texas,,0,0,0,0,1,0,TRUE,0,,,,,,,,,,,"US ARMED FORCES RESERVE CMPL GRAND PRAIRIE, Texas 75051",75051,,,7229,94,TRUE,,,1,748,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/02/2020,,BOP,Texarkana FCI,Texarkana,Texas,,0,0,0,0,1,0,TRUE,0,TRUE,0,,,,,,,,TEXARKANA FCI,4001 LEOPARD DRIVE,75501,,,7229,94,TRUE,,,1,748,,in BJS (matched),Texas,4.4602E+20,4.4602E+20,TEXARKANA FCI,4001 LEOPARD DRIVE,TEXARKANA,Texas,75501,Males only,Minimum/low,None,Federal Bureau of Prisons,1209,,Yes,Texarkana-Camp,No,No,,,old
07/02/2020,,BOP,Three Rivers FCI,Three Rivers,Texas,,0,,,,,,,,TRUE,0,,,,,,,,THREE RIVERS FCI,US HIGHWAY 72 WEST,78071,,,7229,94,TRUE,,,1,748,,in BJS (matched),Texas,4.4615E+20,4.4615E+20,THREE RIVERS FCI,US HIGHWAY 72 WEST,THREE RIVERS,Texas,78071,Males only,Medium,None,Federal Bureau of Prisons,1158,,Yes,Three Rivers-Camp,No,No,,,old
07/02/2020,,BOP,VOL. OF AMER. DALLAS Texas (RRC),,Texas,,50,,,,,,,,TRUE,TRUE,,,,,,,,,"800 W WINTERGREEN ROAD HUTCHINS, Texas",75141,,,7229,94,TRUE,,,1,748,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/02/2020,,BOP,Vol. of America Ft. Worth (RRC),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,"2710 AVENUE J FORT WORTH, Texas",76105,,,7229,94,TRUE,,,1,748,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/02/2020,,BOP,"Volunteers of America Texas, Inc. (RRC)",Hutchins,Texas,,45,23,TRUE,1,0,0,0,0,,,,,,,,,,,"2710 AVENUE J FORT WORTH, Texas",75141,,,7229,94,TRUE,,,1,748,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,ACS Corrections (RRC),Del Valle,Texas,,2,2,0,0,0,0,0,0,TRUE,TRUE,,,,,,,,,"3154 East Hwy 71, Del Valle, Texas 78617",78617,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Bastrop FCI,Bastrop,Texas,,0,0,0,0,2,2,0,0,TRUE,TRUE,,,,,,,,BASTROP FCI,1341 HIGHWAY 95 NORTH,78602,,,7295,95,TRUE,,,1,759,,in BJS (matched),Texas,4.46012E+20,4.46012E+20,BASTROP FCI,1341 HIGHWAY 95 NORTH,BASTROP,Texas,78602,Males only,Minimum/low,None,Federal Bureau of Prisons,1215,,Yes,Bastrop-Camp,No,No,,,old
07/03/2020,,BOP,Beaumont Low FCI,Beaumont,Texas,,38,38,0,0,1,1,0,0,TRUE,TRUE,,,,,,,,BEAUMONT LOW FCI,5560 KNAUTH RD,77705,,,7295,95,TRUE,,,1,759,,in BJS (matched),Texas,4.46124E+20,,BEAUMONT LOW FCI,5560 KNAUTH RD,BEAMONT,Texas,77705,Males only,Minimum/low,None,Federal Bureau of Prisons,2000,,No,,No,No,Complex = Beaumont FCC,,old
07/03/2020,,BOP,Beaumont Medium FCI,Beaumont,Texas,,0,0,0,0,6,6,0,0,TRUE,TRUE,,,,,,,,BEAUMONT MED FCI,5830 KNAUTH RD,77705,,,7295,95,TRUE,,,1,759,,in BJS (matched),Texas,4.46124E+20,,BEAUMONT MED FCI,5830 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Medium,None,Federal Bureau of Prisons,1560,,No,,No,No,Complex = Beaumont FCC,,old
07/03/2020,,BOP,Beaumont USP,Beaumont,Texas,,0,0,0,0,3,2,TRUE,0,TRUE,TRUE,,,,,,,,BEAUMONT USP,6200 KNAUTH RD,77705,,,7295,95,TRUE,,,1,759,,in BJS (matched),Texas,4.46124E+20,4.46124E+20,BEAUMONT USP,6200 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Maximum/close/high,None,Federal Bureau of Prisons,1479,,Yes,Beaumont USP-Camp,No,No,Complex = Beaumont FCC,,old
07/03/2020,,BOP,Big Spring (Flightline) CI,Inez,Texas,,,,,,,,,,,,,,,,,,,,"2001 RICKABAUGH DRIVE BIG SPRING, Texas 79720",79720,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Big Spring FCI,Big Spring,Texas,,0,0,0,0,5,5,0,0,TRUE,0,,,,,,,,BIG SPRING FCI,1900 SIMLER AVENUE,79720,,,7295,95,TRUE,,,1,759,,in BJS (matched),Texas,4.4611500000000003E+20,4.46115E+19,BIG SPRING FCI,1900 SIMLER AVENUE,BIG SPRING,Texas,79720,Males only,Minimum/low,None,Federal Bureau of Prisons,1608,,Yes,Big Spring-Camp,No,No,,,old
07/03/2020,,BOP,Bryan FPC,Bryan,Texas,,0,,,,,,,,TRUE,0,,,,,,,,BRYAN FPC,1100 URSULINE AVENUE,77803,,,7295,95,TRUE,,,1,759,,in BJS (matched),Texas,4.46022E+20,,BRYAN FPC,1100 URSULINE AVENUE,BRYAN,Texas,77803,Females only,Minimum/low,None,Federal Bureau of Prisons,,910,No,,No,No,,,old
07/03/2020,,BOP,Carswell FMC,Fort Worth,Texas,,24,23,TRUE,1,1,1,0,0,TRUE,TRUE,,,,,,,,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,76127,,,7295,95,TRUE,,,1,759,,in BJS (matched),Texas,4.4622099999999997E+20,4.4622099999999997E+20,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,FORT WORTH,Texas,76127,Females only,Administrative (e.g. Federal medical facilities),None,Federal Bureau of Prisons,,1397,Yes,Carswell-Camp,No,No,,Houses offenders requiring specialized medical or mental health care,old
07/03/2020,,BOP,County Rehabilitation Center (RRC),Tyler,Texas,,,,,,,,,,,,,,,,,,,,"12137 & 12181 COUNTY RD 46 TYLER, Texas",75704,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Crosspoint Inc. (RRC),San Antonio,Texas,,3,2,TRUE,0,0,0,0,0,TRUE,TRUE,,,,,,,,,,78215,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Dismas Charities (RRC),Del Rio,Texas,,,,,,,,,,,,,,,,,,,,,38116,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Dismas Charities Midland (RRC),Midland,Texas,,,,,,,,,,,,,,,,,,,,"24 WEST INDUSTRIAL LOOP MIDLAND, Texas",79701,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,"Dismas Charities, Inc. (RRC)",Corpus Christi,Texas,,14,0,TRUE,0,0,0,0,0,TRUE,0,,,,,,,,,,40511,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Dismas Laredo (RRC),Laredo,Texas,,2,1,TRUE,0,0,0,0,0,TRUE,0,,,,,,,,,"6752 GILBERT ROAD LAREDO, Texas",78041,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Fort Worth FMC,Fort Worth,Texas,,601,25,TRUE,11,8,2,TRUE,0,TRUE,TRUE,,,,,,,,,"3150 HORTON ROAD FORT WORTH, Texas 76119",76119,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,"GEO Care Inc, (RRC)",Brownsville,Texas,,1,1,0,0,0,0,0,0,,,,,,,,,,,"5965 N. Expressway 77/83, Brownsville, Texas 78520",78520,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,"GEO Group, Inc. (RRC)",Edinburg,Texas,,2,2,0,0,0,0,0,0,,,,,,,,,,,,78541,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Giles Dalby CI,Post,Texas,,5,5,0,0,,,,,,,,,,,,,,,"805 NORTH AVENUE F POST, Texas 79356",79356,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Grand Prairie,Grand Prairie,Texas,,0,0,0,0,1,1,0,0,,,,,,,,,,,"U.S. ARMED FORCES RESERVE COMPLEX // 346 MARINE FORCES DRIVE GRAND PRAIRIE, Texas 75051",75051,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Houston FDC,Houston,Texas,,6,6,0,0,3,3,0,0,TRUE,TRUE,,,,,,,,,"1200 TEXAS AVENUE HOUSTON, Texas  77002",77002,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,LEIDEL SANCTION CENTER (RRC),,Texas,,7,,,,,,,,TRUE,TRUE,,,,,,,,,"1819 Commerce Street Houston,Texas 77002",77002,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,La Tuna FCI,Anthony,Texas,,0,0,0,0,8,4,TRUE,0,TRUE,TRUE,,,,,,,,LA TUNA FCI,8500 DONIPHAN ROAD,79821,,,7295,95,TRUE,,,1,759,,in BJS (matched),Texas,4.46072E+20,4.46072E+20,LA TUNA FCI,8500 DONIPHAN ROAD,ANTHONY,Texas,79821,Males only,Minimum/low,None,Federal Bureau of Prisons,1332,,Yes,La Tuna-Camp & La Tuna-FSL,No,No,,||,old
07/03/2020,,BOP,MID-VALLEY HOUSE (RRC),,Texas,,2,,,,,,,,TRUE,TRUE,,,,,,,,,"2520 S. Expressway 281 Edinburg,Texas 78539",78539,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,REALITY HOUSE GEO (RRC),,Texas,,1,,,,,,,,TRUE,TRUE,,,,,,,,,"5965 N. Expressway 77/83 Brownsville,Texas 78520",78520,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Reeves I & II CI,Pecos,Texas,,,,,,,,,,,,,,,,,,,,"98 WEST COUNTY ROAD #204 PECOS, Texas 79772",79772,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Seagoville FCI,Seagoville,Texas,,156,156,0,0,3,3,0,0,TRUE,TRUE,,,,,,,,SEAGOVILLE FCI,2113 NORTH HWY 175,75159,,,7295,95,TRUE,,,1,759,,in BJS (matched),Texas,4.46058E+20,4.46058E+20,SEAGOVILLE FCI,2113 NORTH HWY 175,SEAGOVILLE,Texas,75159,Males only,Minimum/low,None,Federal Bureau of Prisons,1799,,Yes,Seagoville-Camp||,No,No,,This facility has an administrative detention center.,old
07/03/2020,,BOP,South Central RO,Grand Prairie,Texas,,0,0,0,0,1,0,TRUE,0,,,,,,,,,,,"US ARMED FORCES RESERVE CMPL GRAND PRAIRIE, Texas 75051",75051,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Texarkana FCI,Texarkana,Texas,,0,0,0,0,1,0,TRUE,0,TRUE,0,,,,,,,,TEXARKANA FCI,4001 LEOPARD DRIVE,75501,,,7295,95,TRUE,,,1,759,,in BJS (matched),Texas,4.4602E+20,4.4602E+20,TEXARKANA FCI,4001 LEOPARD DRIVE,TEXARKANA,Texas,75501,Males only,Minimum/low,None,Federal Bureau of Prisons,1209,,Yes,Texarkana-Camp,No,No,,,old
07/03/2020,,BOP,Three Rivers FCI,Three Rivers,Texas,,0,,,,,,,,TRUE,0,,,,,,,,THREE RIVERS FCI,US HIGHWAY 72 WEST,78071,,,7295,95,TRUE,,,1,759,,in BJS (matched),Texas,4.4615E+20,4.4615E+20,THREE RIVERS FCI,US HIGHWAY 72 WEST,THREE RIVERS,Texas,78071,Males only,Medium,None,Federal Bureau of Prisons,1158,,Yes,Three Rivers-Camp,No,No,,,old
07/03/2020,,BOP,VOL. OF AMER. DALLAS Texas (RRC),,Texas,,50,,,,,,,,TRUE,TRUE,,,,,,,,,"800 W WINTERGREEN ROAD HUTCHINS, Texas",75141,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,Vol. of America Ft. Worth (RRC),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,"2710 AVENUE J FORT WORTH, Texas",76105,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/03/2020,,BOP,"Volunteers of America Texas, Inc. (RRC)",Hutchins,Texas,,45,22,TRUE,1,0,0,0,0,,,,,,,,,,,"2710 AVENUE J FORT WORTH, Texas",75141,,,7295,95,TRUE,,,1,759,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,ACS Corrections (RRC),Del Valle,Texas,,2,2,0,0,0,0,0,0,TRUE,TRUE,,,,,,,,,"3154 East Hwy 71, Del Valle, Texas 78617",78617,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Bastrop FCI,Bastrop,Texas,,0,0,0,0,3,3,0,0,TRUE,0,,,,,,,,BASTROP FCI,1341 HIGHWAY 95 NORTH,78602,,,7487,96,TRUE,,,1,766,,in BJS (matched),Texas,4.46012E+20,4.46012E+20,BASTROP FCI,1341 HIGHWAY 95 NORTH,BASTROP,Texas,78602,Males only,Minimum/low,None,Federal Bureau of Prisons,1215,,Yes,Bastrop-Camp,No,No,,,old
07/04/2020,,BOP,Beaumont Low FCI,Beaumont,Texas,,42,41,TRUE,0,1,1,0,0,TRUE,TRUE,,,,,,,,BEAUMONT LOW FCI,5560 KNAUTH RD,77705,,,7487,96,TRUE,,,1,766,,in BJS (matched),Texas,4.46124E+20,,BEAUMONT LOW FCI,5560 KNAUTH RD,BEAMONT,Texas,77705,Males only,Minimum/low,None,Federal Bureau of Prisons,2000,,No,,No,No,Complex = Beaumont FCC,,old
07/04/2020,,BOP,Beaumont Medium FCI,Beaumont,Texas,,0,0,0,0,6,6,0,0,TRUE,TRUE,,,,,,,,BEAUMONT MED FCI,5830 KNAUTH RD,77705,,,7487,96,TRUE,,,1,766,,in BJS (matched),Texas,4.46124E+20,,BEAUMONT MED FCI,5830 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Medium,None,Federal Bureau of Prisons,1560,,No,,No,No,Complex = Beaumont FCC,,old
07/04/2020,,BOP,Beaumont USP,Beaumont,Texas,,0,0,0,0,3,2,TRUE,0,TRUE,TRUE,,,,,,,,BEAUMONT USP,6200 KNAUTH RD,77705,,,7487,96,TRUE,,,1,766,,in BJS (matched),Texas,4.46124E+20,4.46124E+20,BEAUMONT USP,6200 KNAUTH RD,BEAUMONT,Texas,77705,Males only,Maximum/close/high,None,Federal Bureau of Prisons,1479,,Yes,Beaumont USP-Camp,No,No,Complex = Beaumont FCC,,old
07/04/2020,,BOP,Big Spring (Flightline) CI,Inez,Texas,,,,,,,,,,,,,,,,,,,,"2001 RICKABAUGH DRIVE BIG SPRING, Texas 79720",79720,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Big Spring FCI,Big Spring,Texas,,0,0,0,0,6,6,0,0,TRUE,TRUE,,,,,,,,BIG SPRING FCI,1900 SIMLER AVENUE,79720,,,7487,96,TRUE,,,1,766,,in BJS (matched),Texas,4.4611500000000003E+20,4.46115E+19,BIG SPRING FCI,1900 SIMLER AVENUE,BIG SPRING,Texas,79720,Males only,Minimum/low,None,Federal Bureau of Prisons,1608,,Yes,Big Spring-Camp,No,No,,,old
07/04/2020,,BOP,Bryan FPC,Bryan,Texas,,0,,,,,,,,TRUE,0,,,,,,,,BRYAN FPC,1100 URSULINE AVENUE,77803,,,7487,96,TRUE,,,1,766,,in BJS (matched),Texas,4.46022E+20,,BRYAN FPC,1100 URSULINE AVENUE,BRYAN,Texas,77803,Females only,Minimum/low,None,Federal Bureau of Prisons,,910,No,,No,No,,,old
07/04/2020,,BOP,Carswell FMC,Fort Worth,Texas,,29,28,TRUE,1,1,1,0,0,TRUE,0,,,,,,,,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,76127,,,7487,96,TRUE,,,1,766,,in BJS (matched),Texas,4.4622099999999997E+20,4.4622099999999997E+20,CARSWELL FMC,NAVAL AIR STATION - J ST BLDG 3000 ROOM 1G015,FORT WORTH,Texas,76127,Females only,Administrative (e.g. Federal medical facilities),None,Federal Bureau of Prisons,,1397,Yes,Carswell-Camp,No,No,,Houses offenders requiring specialized medical or mental health care,old
07/04/2020,,BOP,County Rehabilitation Center (RRC),Tyler,Texas,,,,,,,,,,,,,,,,,,,,"12137 & 12181 COUNTY RD 46 TYLER, Texas",75704,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Crosspoint Inc. (RRC),San Antonio,Texas,,3,2,TRUE,0,0,0,0,0,TRUE,TRUE,,,,,,,,,,78215,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Dismas Charities Midland (RRC),Midland,Texas,,,,,,,,,,,,,,,,,,,,"24 WEST INDUSTRIAL LOOP MIDLAND, Texas",79701,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Dismas Laredo (RRC),Laredo,Texas,,2,1,TRUE,0,0,0,0,0,TRUE,0,,,,,,,,,"6752 GILBERT ROAD LAREDO, Texas",78041,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Fort Worth FMC,Fort Worth,Texas,,600,22,TRUE,12,8,2,TRUE,0,TRUE,TRUE,,,,,,,,,"3150 HORTON ROAD FORT WORTH, Texas 76119",76119,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,"GEO Care Inc, (RRC)",Brownsville,Texas,,1,1,0,0,0,0,0,0,,,,,,,,,,,"5965 N. Expressway 77/83, Brownsville, Texas 78520",78520,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,"GEO Group, Inc. (RRC)",Edinburg,Texas,,2,2,0,0,0,0,0,0,,,,,,,,,,,,78541,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Giles Dalby CI,Post,Texas,,5,5,0,0,,,,,,,,,,,,,,,"805 NORTH AVENUE F POST, Texas 79356",79356,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Grand Prairie,Grand Prairie,Texas,,0,0,0,0,1,1,0,0,,,,,,,,,,,"U.S. ARMED FORCES RESERVE COMPLEX // 346 MARINE FORCES DRIVE GRAND PRAIRIE, Texas 75051",75051,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Houston FDC,Houston,Texas,,7,7,0,0,3,3,0,0,TRUE,TRUE,,,,,,,,,"1200 TEXAS AVENUE HOUSTON, Texas  77002",77002,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,LEIDEL SANCTION CENTER (RRC),,Texas,,7,,,,,,,,TRUE,TRUE,,,,,,,,,"1819 Commerce Street Houston,Texas 77002",77002,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,La Tuna FCI,Anthony,Texas,,0,0,0,0,9,5,TRUE,0,TRUE,TRUE,,,,,,,,LA TUNA FCI,8500 DONIPHAN ROAD,79821,,,7487,96,TRUE,,,1,766,,in BJS (matched),Texas,4.46072E+20,4.46072E+20,LA TUNA FCI,8500 DONIPHAN ROAD,ANTHONY,Texas,79821,Males only,Minimum/low,None,Federal Bureau of Prisons,1332,,Yes,La Tuna-Camp & La Tuna-FSL,No,No,,||,old
07/04/2020,,BOP,MID-VALLEY HOUSE (RRC),,Texas,,2,,,,,,,,TRUE,TRUE,,,,,,,,,"2520 S. Expressway 281 Edinburg,Texas 78539",78539,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,REALITY HOUSE GEO (RRC),,Texas,,1,,,,,,,,TRUE,TRUE,,,,,,,,,"5965 N. Expressway 77/83 Brownsville,Texas 78520",78520,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Reeves I & II CI,Pecos,Texas,,,,,,,,,,,,,,,,,,,,"98 WEST COUNTY ROAD #204 PECOS, Texas 79772",79772,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Seagoville FCI,Seagoville,Texas,,229,229,0,0,3,3,0,0,TRUE,TRUE,,,,,,,,SEAGOVILLE FCI,2113 NORTH HWY 175,75159,,,7487,96,TRUE,,,1,766,,in BJS (matched),Texas,4.46058E+20,4.46058E+20,SEAGOVILLE FCI,2113 NORTH HWY 175,SEAGOVILLE,Texas,75159,Males only,Minimum/low,None,Federal Bureau of Prisons,1799,,Yes,Seagoville-Camp||,No,No,,This facility has an administrative detention center.,old
07/04/2020,,BOP,South Central RO,Grand Prairie,Texas,,0,0,0,0,1,0,TRUE,0,,,,,,,,,,,"US ARMED FORCES RESERVE CMPL GRAND PRAIRIE, Texas 75051",75051,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Texarkana FCI,Texarkana,Texas,,0,0,0,0,1,0,TRUE,0,TRUE,0,,,,,,,,TEXARKANA FCI,4001 LEOPARD DRIVE,75501,,,7487,96,TRUE,,,1,766,,in BJS (matched),Texas,4.4602E+20,4.4602E+20,TEXARKANA FCI,4001 LEOPARD DRIVE,TEXARKANA,Texas,75501,Males only,Minimum/low,None,Federal Bureau of Prisons,1209,,Yes,Texarkana-Camp,No,No,,,old
07/04/2020,,BOP,Three Rivers FCI,Three Rivers,Texas,,0,,,,,,,,TRUE,TRUE,,,,,,,,THREE RIVERS FCI,US HIGHWAY 72 WEST,78071,,,7487,96,TRUE,,,1,766,,in BJS (matched),Texas,4.4615E+20,4.4615E+20,THREE RIVERS FCI,US HIGHWAY 72 WEST,THREE RIVERS,Texas,78071,Males only,Medium,None,Federal Bureau of Prisons,1158,,Yes,Three Rivers-Camp,No,No,,,old
07/04/2020,,BOP,VOL. OF AMER. DALLAS Texas (RRC),,Texas,,50,,,,,,,,TRUE,TRUE,,,,,,,,,"800 W WINTERGREEN ROAD HUTCHINS, Texas",75141,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,Vol. of America Ft. Worth (RRC),Fort Worth,Texas,,,,,,,,,,,,,,,,,,,,"2710 AVENUE J FORT WORTH, Texas",76105,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/04/2020,,BOP,"Volunteers of America Texas, Inc. (RRC)",Hutchins,Texas,,45,22,TRUE,1,0,0,0,0,,,,,,,,,,,"2710 AVENUE J FORT WORTH, Texas",75141,,,7487,96,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/05/2020,,BOP,ACS Corrections (RRC),Del Valle,Texas,,2,2,0,0,0,0,0,0,TRUE,TRUE,,,,,,,,,"3154 East Hwy 71, Del Valle, Texas 78617",78617,,,7597,97,TRUE,,,1,766,,not in BJS,,,,,,,,,,,,,,,,,,,,,old
07/05/2020,,BOP,Bastrop FCI,Bastrop,Texas,,0,0,0,0,3,3,0,0,TRUE,0,,,,,,,,BASTROP FCI,1341 HIGHWAY 95 NORTH,78602,,,7597,97,TRUE,,,1,766,,in BJS (matched),Texas,4.46012E+20,4.46012E+20,BASTROP FCI,1341 HIGHWAY 95 NORTH,BASTROP,Texas,78602,Males only,Minimum/low,None,Federal Bureau of Prisons,1215,,Yes,Bastrop-Camp,No,No,,,old
